Record ID,Task,Position,Item,Response
69fff423a311d9d2bffb17ca,6,3,7,-1
69fff423a311d9d2bffb17ca,6,4,4,1
69fff423a311d9d2bffb17ca,7,1,7,-1
69fff423a311d9d2bffb17ca,7,2,1,0
69fff423a311d9d2bffb17ca,7,3,2,0
69fff423a311d9d2bffb17ca,7,4,6,1
69fff423a311d9d2bffb17ca,8,1,3,0
69fff423a311d9d2bffb17ca,8,2,8,1
69fff423a311d9d2bffb17ca,8,3,1,-1
69fff423a311d9d2bffb17ca,8,4,5,0
69fff423a311d9d2bffb17ca,9,1,8,1
69fff423a311d9d2bffb17ca,9,2,11,0
69fff423a311d9d2bffb17ca,10,1,9,1
69fff423a311d9d2bffb17ca,10,2,11,0
69fff423a311d9d2bffb17ca,11,1,6,1
69fff423a311d9d2bffb17ca,11,2,11,0
69fff423a311d9d2bffb17ca,12,1,10,1
69fff423a311d9d2bffb17ca,12,2,11,0
69fff423a311d9d2bffb17ca,13,1,3,1
69fff423a311d9d2bffb17ca,13,2,11,0
69fff423a311d9d2bffb17ca,14,1,5,1
69fff423a311d9d2bffb17ca,14,2,11,0
69fff423a311d9d2bffb17ca,15,1,7,0
69fff423a311d9d2bffb17ca,15,2,11,1
6a001cecdd0f7286aa7b4a4b,1,1,6,0
6a001cecdd0f7286aa7b4a4b,1,2,5,0
6a001cecdd0f7286aa7b4a4b,1,3,7,1
6a001cecdd0f7286aa7b4a4b,1,4,3,-1
6a001cecdd0f7286aa7b4a4b,2,1,2,0
6a001cecdd0f7286aa7b4a4b,2,2,8,1
6a001cecdd0f7286aa7b4a4b,2,3,4,-1
6a001cecdd0f7286aa7b4a4b,2,4,10,0
6a001cecdd0f7286aa7b4a4b,3,1,10,-1
6a001cecdd0f7286aa7b4a4b,3,2,1,1
6a001cecdd0f7286aa7b4a4b,3,3,9,0
6a001cecdd0f7286aa7b4a4b,3,4,5,0
6a001cecdd0f7286aa7b4a4b,4,1,6,-1
6a001cecdd0f7286aa7b4a4b,4,2,9,1
6a001cecdd0f7286aa7b4a4b,4,3,3,0
6a001cecdd0f7286aa7b4a4b,4,4,2,0
6a001cecdd0f7286aa7b4a4b,5,1,3,0
6a001cecdd0f7286aa7b4a4b,5,2,7,0
6a001cecdd0f7286aa7b4a4b,5,3,1,1
6a001cecdd0f7286aa7b4a4b,5,4,4,-1
6a001cecdd0f7286aa7b4a4b,6,1,9,0
6a001cecdd0f7286aa7b4a4b,6,2,10,-1
6a001cecdd0f7286aa7b4a4b,6,3,8,1
6a001cecdd0f7286aa7b4a4b,6,4,7,0
6a001cecdd0f7286aa7b4a4b,7,1,5,-1
6a001cecdd0f7286aa7b4a4b,7,2,4,0
6a001cecdd0f7286aa7b4a4b,7,3,2,0
6a001cecdd0f7286aa7b4a4b,7,4,9,1
6a001cecdd0f7286aa7b4a4b,8,1,8,1
6a001cecdd0f7286aa7b4a4b,8,2,2,0
6a001cecdd0f7286aa7b4a4b,8,3,6,-1
6a001cecdd0f7286aa7b4a4b,8,4,1,0
6a001cecdd0f7286aa7b4a4b,9,1,8,1
6a001cecdd0f7286aa7b4a4b,9,2,11,0
6a001cecdd0f7286aa7b4a4b,10,1,9,1
6a001cecdd0f7286aa7b4a4b,10,2,11,0
6a001cecdd0f7286aa7b4a4b,11,1,7,1
6a001cecdd0f7286aa7b4a4b,11,2,11,0
6a001cecdd0f7286aa7b4a4b,12,1,2,1
6a001cecdd0f7286aa7b4a4b,12,2,11,0
6a001cecdd0f7286aa7b4a4b,13,1,5,1
6a001cecdd0f7286aa7b4a4b,13,2,11,0
6a001cecdd0f7286aa7b4a4b,14,1,10,1
6a001cecdd0f7286aa7b4a4b,14,2,11,0
6a001cecdd0f7286aa7b4a4b,15,1,4,1
6a001cecdd0f7286aa7b4a4b,15,2,11,0
6a00cc8fdd0f7286aa7b7b91,1,1,5,1
6a00cc8fdd0f7286aa7b7b91,1,2,6,0
6a00cc8fdd0f7286aa7b7b91,1,3,8,0
6a00cc8fdd0f7286aa7b7b91,1,4,2,-1
6a00cc8fdd0f7286aa7b7b91,2,1,7,-1
6a00cc8fdd0f7286aa7b7b91,2,2,3,1
6a00cc8fdd0f7286aa7b7b91,2,3,9,0
6a00cc8fdd0f7286aa7b7b91,2,4,6,0
6a00cc8fdd0f7286aa7b7b91,3,1,10,0
6a00cc8fdd0f7286aa7b7b91,3,2,9,0
6a00cc8fdd0f7286aa7b7b91,3,3,2,-1
6a00cc8fdd0f7286aa7b7b91,3,4,4,1
6a00cc8fdd0f7286aa7b7b91,4,1,1,0
6a00cc8fdd0f7286aa7b7b91,4,2,7,-1
6a00cc8fdd0f7286aa7b7b91,4,3,10,0
6a00cc8fdd0f7286aa7b7b91,4,4,5,1
6a00cc8fdd0f7286aa7b7b91,5,1,8,0
6a00cc8fdd0f7286aa7b7b91,5,2,2,-1
6a00cc8fdd0f7286aa7b7b91,5,3,1,0
6a00cc8fdd0f7286aa7b7b91,5,4,3,1
6a00cc8fdd0f7286aa7b7b91,6,1,6,-1
6a00cc8fdd0f7286aa7b7b91,6,2,1,0
6a00cc8fdd0f7286aa7b7b91,6,3,4,1
6a00cc8fdd0f7286aa7b7b91,6,4,9,0
6a00cc8fdd0f7286aa7b7b91,7,1,9,1
6a00cc8fdd0f7286aa7b7b91,7,2,8,0
6a00cc8fdd0f7286aa7b7b91,7,3,5,0
6a00cc8fdd0f7286aa7b7b91,7,4,7,-1
6a00cc8fdd0f7286aa7b7b91,8,1,4,1
6a00cc8fdd0f7286aa7b7b91,8,2,10,0
6a00cc8fdd0f7286aa7b7b91,8,3,3,0
6a00cc8fdd0f7286aa7b7b91,8,4,8,-1
6a00cc8fdd0f7286aa7b7b91,9,1,4,1
6a00cc8fdd0f7286aa7b7b91,9,2,11,0
6a00cc8fdd0f7286aa7b7b91,10,1,9,1
6a00cc8fdd0f7286aa7b7b91,10,2,11,0
6a00cc8fdd0f7286aa7b7b91,11,1,5,1
6a00cc8fdd0f7286aa7b7b91,11,2,11,0
6a00cc8fdd0f7286aa7b7b91,12,1,10,0
6a00cc8fdd0f7286aa7b7b91,12,2,11,1
6a00cc8fdd0f7286aa7b7b91,13,1,1,1
6a00cc8fdd0f7286aa7b7b91,13,2,11,0
6a00cc8fdd0f7286aa7b7b91,14,1,8,0
6a00cc8fdd0f7286aa7b7b91,14,2,11,1
6a00cc8fdd0f7286aa7b7b91,15,1,2,0
6a00cc8fdd0f7286aa7b7b91,15,2,11,1
6a00d7477f4b2481af95eccf,1,1,7,0
6a00d7477f4b2481af95eccf,1,2,9,0
6a00d7477f4b2481af95eccf,1,3,6,-1
6a00d7477f4b2481af95eccf,1,4,2,1
6a00d7477f4b2481af95eccf,2,1,10,1
6a00d7477f4b2481af95eccf,2,2,1,0
6a00d7477f4b2481af95eccf,2,3,8,-1
6a00d7477f4b2481af95eccf,2,4,5,0
6a00d7477f4b2481af95eccf,3,1,8,0
6a00d7477f4b2481af95eccf,3,2,6,-1
6a00d7477f4b2481af95eccf,3,3,4,1
6a00d7477f4b2481af95eccf,3,4,3,0
6a00d7477f4b2481af95eccf,4,1,1,0
6a00d7477f4b2481af95eccf,4,2,8,-1
6a00d7477f4b2481af95eccf,4,3,2,1
6a00d7477f4b2481af95eccf,4,4,7,0
6a00d7477f4b2481af95eccf,5,1,9,0
6a00d7477f4b2481af95eccf,5,2,3,-1
6a00d7477f4b2481af95eccf,5,3,5,1
6a00d7477f4b2481af95eccf,5,4,1,0
6a00d7477f4b2481af95eccf,6,1,6,-1
6a00d7477f4b2481af95eccf,6,2,2,1
6a00d7477f4b2481af95eccf,6,3,3,0
6a00d7477f4b2481af95eccf,6,4,10,0
6a00d7477f4b2481af95eccf,7,1,2,1
6a00d7477f4b2481af95eccf,7,2,4,0
6a00d7477f4b2481af95eccf,7,3,9,0
6a00d7477f4b2481af95eccf,7,4,8,-1
6a00d7477f4b2481af95eccf,8,1,5,0
6a00d7477f4b2481af95eccf,8,2,10,1
6a00d7477f4b2481af95eccf,8,3,7,0
6a00d7477f4b2481af95eccf,8,4,4,-1
6a00d7477f4b2481af95eccf,9,1,2,1
6a00d7477f4b2481af95eccf,9,2,11,0
6a00d7477f4b2481af95eccf,10,1,5,1
6a00d7477f4b2481af95eccf,10,2,11,0
6a00d7477f4b2481af95eccf,11,1,7,1
6a00d7477f4b2481af95eccf,11,2,11,0
6a00d7477f4b2481af95eccf,12,1,1,1
6a00d7477f4b2481af95eccf,12,2,11,0
6a00d7477f4b2481af95eccf,13,1,4,1
6a00d7477f4b2481af95eccf,13,2,11,0
6a00d7477f4b2481af95eccf,14,1,3,1
6a00d7477f4b2481af95eccf,14,2,11,0
6a00d7477f4b2481af95eccf,15,1,6,0
6a00d7477f4b2481af95eccf,15,2,11,1
6a00edeedd0f7286aa7b8bfc,1,1,7,1
6a00edeedd0f7286aa7b8bfc,1,2,8,0
6a00edeedd0f7286aa7b8bfc,1,3,10,0
6a00edeedd0f7286aa7b8bfc,1,4,3,-1
6a00edeedd0f7286aa7b8bfc,2,1,3,-1
6a00edeedd0f7286aa7b8bfc,2,2,2,1
6a00edeedd0f7286aa7b8bfc,2,3,5,0
6a00edeedd0f7286aa7b8bfc,2,4,6,0
6a00edeedd0f7286aa7b8bfc,3,1,9,0
6a00edeedd0f7286aa7b8bfc,3,2,5,0
6a00edeedd0f7286aa7b8bfc,3,3,1,1
6a00edeedd0f7286aa7b8bfc,3,4,10,-1
6a00edeedd0f7286aa7b8bfc,4,1,6,-1
6a00edeedd0f7286aa7b8bfc,4,2,9,0
6a00edeedd0f7286aa7b8bfc,4,3,8,1
6a00edeedd0f7286aa7b8bfc,4,4,4,0
6a00edeedd0f7286aa7b8bfc,5,1,4,0
6a00edeedd0f7286aa7b8bfc,5,2,3,-1
6a00edeedd0f7286aa7b8bfc,5,3,7,1
6a00edeedd0f7286aa7b8bfc,5,4,1,0
6a00edeedd0f7286aa7b8bfc,6,1,8,0
6a00edeedd0f7286aa7b8bfc,6,2,4,0
6a00edeedd0f7286aa7b8bfc,6,3,2,1
6a00edeedd0f7286aa7b8bfc,6,4,5,-1
6a00edeedd0f7286aa7b8bfc,7,1,10,-1
6a00edeedd0f7286aa7b8bfc,7,2,1,0
6a00edeedd0f7286aa7b8bfc,7,3,6,0
6a00edeedd0f7286aa7b8bfc,7,4,8,1
6a00edeedd0f7286aa7b8bfc,8,1,5,-1
6a00edeedd0f7286aa7b8bfc,8,2,7,1
6a00edeedd0f7286aa7b8bfc,8,3,9,0
6a00edeedd0f7286aa7b8bfc,8,4,2,0
6a00edeedd0f7286aa7b8bfc,9,1,7,1
6a00edeedd0f7286aa7b8bfc,9,2,11,0
6a00edeedd0f7286aa7b8bfc,10,1,8,1
6a00edeedd0f7286aa7b8bfc,10,2,11,0
6a00edeedd0f7286aa7b8bfc,11,1,1,1
6a00edeedd0f7286aa7b8bfc,11,2,11,0
6a00edeedd0f7286aa7b8bfc,12,1,4,1
6a00edeedd0f7286aa7b8bfc,12,2,11,0
6a00edeedd0f7286aa7b8bfc,13,1,9,1
6a00edeedd0f7286aa7b8bfc,13,2,11,0
6a00edeedd0f7286aa7b8bfc,14,1,6,1
6a00edeedd0f7286aa7b8bfc,14,2,11,0
6a00edeedd0f7286aa7b8bfc,15,1,3,0
6a00edeedd0f7286aa7b8bfc,15,2,11,1
6a011294a311d9d2bffb6004,1,1,8,-1
6a011294a311d9d2bffb6004,1,2,4,0
6a011294a311d9d2bffb6004,1,3,10,0
6a011294a311d9d2bffb6004,1,4,5,1
6a011294a311d9d2bffb6004,2,1,2,0
6a011294a311d9d2bffb6004,2,2,1,-1
6a011294a311d9d2bffb6004,2,3,9,0
6a011294a311d9d2bffb6004,2,4,7,1
6a011294a311d9d2bffb6004,3,1,7,1
6a011294a311d9d2bffb6004,3,2,6,0
6a011294a311d9d2bffb6004,3,3,5,0
6a011294a311d9d2bffb6004,3,4,3,-1
6a011294a311d9d2bffb6004,4,1,10,0
6a011294a311d9d2bffb6004,4,2,3,-1
6a011294a311d9d2bffb6004,4,3,1,1
6a011294a311d9d2bffb6004,4,4,8,0
6a011294a311d9d2bffb6004,5,1,4,1
6a011294a311d9d2bffb6004,5,2,8,0
6a011294a311d9d2bffb6004,5,3,2,0
6a011294a311d9d2bffb6004,5,4,6,-1
6a011294a311d9d2bffb6004,6,1,3,-1
6a011294a311d9d2bffb6004,6,2,9,0
6a011294a311d9d2bffb6004,6,3,7,1
6a011294a311d9d2bffb6004,6,4,4,0
6a011294a311d9d2bffb6004,7,1,5,1
6a011294a311d9d2bffb6004,7,2,10,0
6a011294a311d9d2bffb6004,7,3,6,-1
6a011294a311d9d2bffb6004,7,4,9,0
6a011294a311d9d2bffb6004,8,1,1,0
6a011294a311d9d2bffb6004,8,2,5,1
6a011294a311d9d2bffb6004,8,3,3,-1
6a011294a311d9d2bffb6004,8,4,2,0
6a011294a311d9d2bffb6004,9,1,7,1
6a011294a311d9d2bffb6004,9,2,11,0
6a011294a311d9d2bffb6004,10,1,9,1
6a011294a311d9d2bffb6004,10,2,11,0
6a011294a311d9d2bffb6004,11,1,2,1
6a011294a311d9d2bffb6004,11,2,11,0
6a011294a311d9d2bffb6004,12,1,1,1
6a011294a311d9d2bffb6004,12,2,11,0
6a011294a311d9d2bffb6004,13,1,10,1
6a011294a311d9d2bffb6004,13,2,11,0
6a011294a311d9d2bffb6004,14,1,8,1
6a011294a311d9d2bffb6004,14,2,11,0
6a011294a311d9d2bffb6004,15,1,3,0
6a011294a311d9d2bffb6004,15,2,11,1
6a0120027f4b2481af95fee6,1,1,1,0
6a0120027f4b2481af95fee6,1,2,2,0
6a0120027f4b2481af95fee6,1,3,3,-1
6a0120027f4b2481af95fee6,1,4,8,1
6a0120027f4b2481af95fee6,2,1,5,1
6a0120027f4b2481af95fee6,2,2,8,0
6a0120027f4b2481af95fee6,2,3,4,-1
6a0120027f4b2481af95fee6,2,4,7,0
6a0120027f4b2481af95fee6,3,1,4,-1
6a0120027f4b2481af95fee6,3,2,1,0
6a0120027f4b2481af95fee6,3,3,10,0
6a0120027f4b2481af95fee6,3,4,9,1
6a0120027f4b2481af95fee6,4,1,2,0
6a0120027f4b2481af95fee6,4,2,9,0
6a0120027f4b2481af95fee6,4,3,7,1
6a0120027f4b2481af95fee6,4,4,6,-1
6a0120027f4b2481af95fee6,5,1,8,1
6a0120027f4b2481af95fee6,5,2,3,0
6a0120027f4b2481af95fee6,5,3,6,-1
6a0120027f4b2481af95fee6,5,4,10,0
6a0120027f4b2481af95fee6,6,1,6,-1
6a0120027f4b2481af95fee6,6,2,4,0
6a0120027f4b2481af95fee6,6,3,1,0
6a0120027f4b2481af95fee6,6,4,5,1
6a0120027f4b2481af95fee6,7,1,7,1
6a0120027f4b2481af95fee6,7,2,5,0
6a0120027f4b2481af95fee6,7,3,9,0
6a0120027f4b2481af95fee6,7,4,3,-1
6a0120027f4b2481af95fee6,8,1,3,-1
6a0120027f4b2481af95fee6,8,2,10,0
6a0120027f4b2481af95fee6,8,3,2,0
6a0120027f4b2481af95fee6,8,4,4,1
6a0120027f4b2481af95fee6,9,1,7,1
6a0120027f4b2481af95fee6,9,2,11,0
6a0120027f4b2481af95fee6,10,1,8,1
6a0120027f4b2481af95fee6,10,2,11,0
6a0120027f4b2481af95fee6,11,1,9,1
6a0120027f4b2481af95fee6,11,2,11,0
6a0120027f4b2481af95fee6,12,1,1,0
6a0120027f4b2481af95fee6,12,2,11,1
6a0120027f4b2481af95fee6,13,1,10,1
6a0120027f4b2481af95fee6,13,2,11,0
6a0120027f4b2481af95fee6,14,1,2,0
6a0120027f4b2481af95fee6,14,2,11,1
6a0120027f4b2481af95fee6,15,1,6,1
6a0120027f4b2481af95fee6,15,2,11,0
6a01306fa311d9d2bffb685a,1,1,4,-1
6a01306fa311d9d2bffb685a,1,2,8,1
6a01306fa311d9d2bffb685a,1,3,2,0
6a01306fa311d9d2bffb685a,1,4,3,0
6a01306fa311d9d2bffb685a,2,1,7,0
6a01306fa311d9d2bffb685a,2,2,6,-1
6a01306fa311d9d2bffb685a,2,3,5,1
6a01306fa311d9d2bffb685a,2,4,1,0
6a01306fa311d9d2bffb685a,3,1,1,-1
6a01306fa311d9d2bffb685a,3,2,4,0
6a01306fa311d9d2bffb685a,3,3,9,1
6a01306fa311d9d2bffb685a,3,4,2,0
6a01306fa311d9d2bffb685a,4,1,10,-1
6a01306fa311d9d2bffb685a,4,2,9,1
6a01306fa311d9d2bffb685a,4,3,3,0
6a01306fa311d9d2bffb685a,4,4,6,0
6a01306fa311d9d2bffb685a,5,1,5,1
6a01306fa311d9d2bffb685a,5,2,10,0
6a01306fa311d9d2bffb685a,5,3,8,0
6a01306fa311d9d2bffb685a,5,4,4,-1
6a01306fa311d9d2bffb685a,6,1,2,0
6a01306fa311d9d2bffb685a,6,2,7,1
6a01306fa311d9d2bffb685a,6,3,10,-1
6a01306fa311d9d2bffb685a,6,4,1,0
6a01306fa311d9d2bffb685a,7,1,3,-1
6a01306fa311d9d2bffb685a,7,2,5,1
6a01306fa311d9d2bffb685a,7,3,9,0
6a01306fa311d9d2bffb685a,7,4,7,0
6a01306fa311d9d2bffb685a,8,1,8,0
6a01306fa311d9d2bffb685a,8,2,2,0
6a01306fa311d9d2bffb685a,8,3,6,-1
6a01306fa311d9d2bffb685a,8,4,5,1
6a01306fa311d9d2bffb685a,9,1,5,1
6a01306fa311d9d2bffb685a,9,2,11,0
6a01306fa311d9d2bffb685a,10,1,9,1
6a01306fa311d9d2bffb685a,10,2,11,0
6a01306fa311d9d2bffb685a,11,1,8,1
6a01306fa311d9d2bffb685a,11,2,11,0
6a01306fa311d9d2bffb685a,12,1,2,1
6a01306fa311d9d2bffb685a,12,2,11,0
6a01306fa311d9d2bffb685a,13,1,3,0
6a01306fa311d9d2bffb685a,13,2,11,1
6a01306fa311d9d2bffb685a,14,1,1,1
6a01306fa311d9d2bffb685a,14,2,11,0
6a01306fa311d9d2bffb685a,15,1,10,1
6a01306fa311d9d2bffb685a,15,2,11,0
6a0149907f4b2481af96047d,1,1,7,1
6a0149907f4b2481af96047d,1,2,3,-1
6a0149907f4b2481af96047d,1,3,6,0
6a0149907f4b2481af96047d,1,4,9,0
6a0149907f4b2481af96047d,2,1,5,1
6a0149907f4b2481af96047d,2,2,10,-1
6a0149907f4b2481af96047d,2,3,4,0
6a0149907f4b2481af96047d,2,4,1,0
6a0149907f4b2481af96047d,3,1,4,0
6a0149907f4b2481af96047d,3,2,6,0
6a0149907f4b2481af96047d,3,3,7,1
6a0149907f4b2481af96047d,3,4,8,-1
6a0149907f4b2481af96047d,4,1,10,0
6a0149907f4b2481af96047d,4,2,7,1
6a0149907f4b2481af96047d,4,3,9,0
6a0149907f4b2481af96047d,4,4,2,-1
6a0149907f4b2481af96047d,5,1,2,0
6a0149907f4b2481af96047d,5,2,8,0
6a0149907f4b2481af96047d,5,3,5,1
6a0149907f4b2481af96047d,5,4,3,-1
6a0149907f4b2481af96047d,6,1,9,1
6a0149907f4b2481af96047d,6,2,1,0
6a0149907f4b2481af96047d,6,3,8,-1
6a0149907f4b2481af96047d,6,4,4,0
6a0149907f4b2481af96047d,7,1,6,1
6a0149907f4b2481af96047d,7,2,1,0
6a0149907f4b2481af96047d,7,3,3,-1
6a0149907f4b2481af96047d,7,4,10,0
6a0149907f4b2481af96047d,8,1,1,0
6a0149907f4b2481af96047d,8,2,5,0
6a0149907f4b2481af96047d,8,3,2,-1
6a0149907f4b2481af96047d,8,4,7,1
6a0149907f4b2481af96047d,9,1,7,1
6a0149907f4b2481af96047d,9,2,11,0
6a0149907f4b2481af96047d,10,1,5,1
6a0149907f4b2481af96047d,10,2,11,0
6a0149907f4b2481af96047d,11,1,6,1
6a0149907f4b2481af96047d,11,2,11,0
6a0149907f4b2481af96047d,12,1,4,1
6a0149907f4b2481af96047d,12,2,11,0
6a0149907f4b2481af96047d,13,1,1,1
6a0149907f4b2481af96047d,13,2,11,0
6a0149907f4b2481af96047d,14,1,10,1
6a0149907f4b2481af96047d,14,2,11,0
6a0149907f4b2481af96047d,15,1,3,1
6a0149907f4b2481af96047d,15,2,11,0
6a015e167f4b2481af9607b7,1,1,2,0
6a015e167f4b2481af9607b7,1,2,10,-1
6a015e167f4b2481af9607b7,1,3,7,1
6a015e167f4b2481af9607b7,1,4,6,0
6a015e167f4b2481af9607b7,2,1,8,-1
6a015e167f4b2481af9607b7,2,2,1,1
6a015e167f4b2481af9607b7,2,3,5,0
6a015e167f4b2481af9607b7,2,4,4,0
6a015e167f4b2481af9607b7,3,1,4,0
6a015e167f4b2481af9607b7,3,2,3,-1
6a015e167f4b2481af9607b7,3,3,9,1
6a015e167f4b2481af9607b7,3,4,7,0
6a015e167f4b2481af9607b7,4,1,5,1
6a015e167f4b2481af9607b7,4,2,9,0
6a015e167f4b2481af9607b7,4,3,6,0
6a015e167f4b2481af9607b7,4,4,10,-1
6a015e167f4b2481af9607b7,5,1,10,0
6a015e167f4b2481af9607b7,5,2,2,1
6a015e167f4b2481af9607b7,5,3,3,-1
6a015e167f4b2481af9607b7,5,4,1,0
6a015e167f4b2481af9607b7,6,1,3,0
6a015e167f4b2481af9607b7,6,2,6,0
6a015e167f4b2481af9607b7,6,3,4,1
6a015e167f4b2481af9607b7,6,4,8,-1
6a015e167f4b2481af9607b7,7,1,7,0
6a015e167f4b2481af9607b7,7,2,5,0
6a015e167f4b2481af9607b7,7,3,8,-1
6a015e167f4b2481af9607b7,7,4,2,1
6a015e167f4b2481af9607b7,8,1,6,-1
6a015e167f4b2481af9607b7,8,2,7,0
6a015e167f4b2481af9607b7,8,3,1,0
6a015e167f4b2481af9607b7,8,4,9,1
6a015e167f4b2481af9607b7,9,1,9,1
6a015e167f4b2481af9607b7,9,2,11,0
6a015e167f4b2481af9607b7,10,1,2,1
6a015e167f4b2481af9607b7,10,2,11,0
6a015e167f4b2481af9607b7,11,1,7,1
6a015e167f4b2481af9607b7,11,2,11,0
6a015e167f4b2481af9607b7,12,1,4,1
6a015e167f4b2481af9607b7,12,2,11,0
6a015e167f4b2481af9607b7,13,1,6,0
6a015e167f4b2481af9607b7,13,2,11,1
6a015e167f4b2481af9607b7,14,1,10,0
6a015e167f4b2481af9607b7,14,2,11,1
6a015e167f4b2481af9607b7,15,1,8,1
6a015e167f4b2481af9607b7,15,2,11,0
6a02847ddd0f7286aa7c7782,1,1,10,0
6a02847ddd0f7286aa7c7782,1,2,4,-1
6a02847ddd0f7286aa7c7782,1,3,2,1
6a02847ddd0f7286aa7c7782,1,4,1,0
6a02847ddd0f7286aa7c7782,2,1,6,-1
6a02847ddd0f7286aa7c7782,2,2,7,0
6a02847ddd0f7286aa7c7782,2,3,8,0
6a02847ddd0f7286aa7c7782,2,4,9,1
6a02847ddd0f7286aa7c7782,3,1,2,0
6a02847ddd0f7286aa7c7782,3,2,6,0
6a02847ddd0f7286aa7c7782,3,3,5,1
6a02847ddd0f7286aa7c7782,3,4,3,-1
6a02847ddd0f7286aa7c7782,4,1,4,-1
6a02847ddd0f7286aa7c7782,4,2,10,0
6a02847ddd0f7286aa7c7782,4,3,9,0
6a02847ddd0f7286aa7c7782,4,4,5,1
6a02847ddd0f7286aa7c7782,5,1,7,1
6a02847ddd0f7286aa7c7782,5,2,3,-1
6a02847ddd0f7286aa7c7782,5,3,10,0
6a02847ddd0f7286aa7c7782,5,4,1,0
6a02847ddd0f7286aa7c7782,6,1,1,-1
6a02847ddd0f7286aa7c7782,6,2,9,0
6a02847ddd0f7286aa7c7782,6,3,8,1
6a02847ddd0f7286aa7c7782,6,4,2,0
6a02847ddd0f7286aa7c7782,7,1,3,-1
6a02847ddd0f7286aa7c7782,7,2,1,0
6a02847ddd0f7286aa7c7782,7,3,6,1
6a02847ddd0f7286aa7c7782,7,4,4,0
6a02847ddd0f7286aa7c7782,8,1,8,1
6a02847ddd0f7286aa7c7782,8,2,5,0
6a02847ddd0f7286aa7c7782,8,3,4,-1
6a02847ddd0f7286aa7c7782,8,4,7,0
6a02847ddd0f7286aa7c7782,9,1,8,1
6a02847ddd0f7286aa7c7782,9,2,11,0
6a02847ddd0f7286aa7c7782,10,1,7,1
6a02847ddd0f7286aa7c7782,10,2,11,0
6a02847ddd0f7286aa7c7782,11,1,2,1
6a02847ddd0f7286aa7c7782,11,2,11,0
6a02847ddd0f7286aa7c7782,12,1,6,1
6a02847ddd0f7286aa7c7782,12,2,11,0
6a02847ddd0f7286aa7c7782,13,1,10,1
6a02847ddd0f7286aa7c7782,13,2,11,0
6a02847ddd0f7286aa7c7782,14,1,1,1
6a02847ddd0f7286aa7c7782,14,2,11,0
6a02847ddd0f7286aa7c7782,15,1,3,1
6a02847ddd0f7286aa7c7782,15,2,11,0
6a02aa99dd0f7286aa7c974a,1,1,7,1
6a02aa99dd0f7286aa7c974a,1,2,9,0
6a02aa99dd0f7286aa7c974a,1,3,6,-1
6a02aa99dd0f7286aa7c974a,1,4,1,0
6a02aa99dd0f7286aa7c974a,2,1,3,0
6a02aa99dd0f7286aa7c974a,2,2,2,1
6a02aa99dd0f7286aa7c974a,2,3,4,0
6a02aa99dd0f7286aa7c974a,2,4,10,-1
6a02aa99dd0f7286aa7c974a,3,1,6,-1
6a02aa99dd0f7286aa7c974a,3,2,8,0
6a02aa99dd0f7286aa7c974a,3,3,7,1
6a02aa99dd0f7286aa7c974a,3,4,4,0
6a02aa99dd0f7286aa7c974a,4,1,1,0
6a02aa99dd0f7286aa7c974a,4,2,10,-1
6a02aa99dd0f7286aa7c974a,4,3,5,1
6a02aa99dd0f7286aa7c974a,4,4,8,0
6a02aa99dd0f7286aa7c974a,5,1,5,0
6a02aa99dd0f7286aa7c974a,5,2,6,-1
6a02aa99dd0f7286aa7c974a,5,3,9,1
6a02aa99dd0f7286aa7c974a,5,4,3,0
6a02aa99dd0f7286aa7c974a,6,1,4,-1
6a02aa99dd0f7286aa7c974a,6,2,5,1
6a02aa99dd0f7286aa7c974a,6,3,2,0
6a02aa99dd0f7286aa7c974a,6,4,7,0
6a02aa99dd0f7286aa7c974a,7,1,2,0
6a02aa99dd0f7286aa7c974a,7,2,1,0
6a02aa99dd0f7286aa7c974a,7,3,8,-1
6a02aa99dd0f7286aa7c974a,7,4,9,1
6a02aa99dd0f7286aa7c974a,8,1,9,1
6a02aa99dd0f7286aa7c974a,8,2,7,0
6a02aa99dd0f7286aa7c974a,8,3,10,-1
6a02aa99dd0f7286aa7c974a,8,4,3,0
6a02aa99dd0f7286aa7c974a,9,1,9,1
6a02aa99dd0f7286aa7c974a,9,2,11,0
6a02aa99dd0f7286aa7c974a,10,1,2,0
6a02aa99dd0f7286aa7c974a,10,2,11,1
6a02aa99dd0f7286aa7c974a,11,1,1,1
6a02aa99dd0f7286aa7c974a,11,2,11,0
6a02aa99dd0f7286aa7c974a,12,1,3,0
6a02aa99dd0f7286aa7c974a,12,2,11,1
6a02aa99dd0f7286aa7c974a,13,1,4,0
6a02aa99dd0f7286aa7c974a,13,2,11,1
6a02aa99dd0f7286aa7c974a,14,1,8,1
6a02aa99dd0f7286aa7c974a,14,2,11,0
6a02aa99dd0f7286aa7c974a,15,1,10,0
6a02aa99dd0f7286aa7c974a,15,2,11,1
6a081079b9497dcfa9637de9,1,1,3,-1
6a081079b9497dcfa9637de9,1,2,9,1
6a081079b9497dcfa9637de9,1,3,1,0
6a081079b9497dcfa9637de9,1,4,4,0
6a081079b9497dcfa9637de9,2,1,8,-1
6a081079b9497dcfa9637de9,2,2,5,0
6a081079b9497dcfa9637de9,2,3,2,1
6a081079b9497dcfa9637de9,2,4,1,0
6a081079b9497dcfa9637de9,3,1,7,1
6a081079b9497dcfa9637de9,3,2,4,0
6a081079b9497dcfa9637de9,3,3,6,-1
