"gender","height","handsize","age","gaming","chat","maps","video","social","reading","total_minutes","days_ago","years_ago","discount","phone_id","brand","size_cat","price","screen_size"
"male",70,7.23,19,131.589419689629,251.359185923731,61.1839961682402,264.605057761358,201.185681932394,221.846404171163,1131.76974564652,515.639090185519,2,"","S1","samsung","s",749,5.8
"male",67.1,7.24,19,227.516935852261,292.075232503858,100.439666590194,198.155488322812,175.529825516742,52.2593111550396,1045.97645994091,940.615281092934,3,"S1","S1","samsung","s",629.1,5.6
"female",60,6,23,0,229.741936489278,339.96650079855,208.671691190109,22.4044685781427,415.682137027515,1216.4667340836,118.43154088594,1,"H2","S2","samsung","l",899,6.8
"male",67,6.73,20,316.135782844121,142.152994035384,64.1828927393784,514.396766207776,80.3022627708892,20.045286296643,1137.21598489419,12.0180329880677,1,"","A1","apple","s",849,6
"male",67.8,6.74,20,384.725793374649,258.814806788656,64.7826772425929,517.777053446025,157.509061690649,70.3643182747746,1453.97371081735,789.386664143298,3,"A2","A1","apple","s",749,5.5
"female",63,6.96,21,442.419634837892,141.874965869918,50.910531296726,597.363762095955,60.6592759836139,0,1293.2281700841,73.3128533102572,1,"H1","S1","samsung","s",799,6.1
"male",67.3,7.09,24,206.816954072728,392.23511869789,122.45898219826,353.979795472622,307.268018990606,134.089479186743,1516.84834861885,912.678825484589,3,"S1","S1","samsung","s",629.1,5.6
"male",66.9,6.98,19,342.779230119794,216.516433571341,49.4408695811795,466.105274859062,187.987936849458,0,1262.82974498083,76.0861254557967,1,"H2","H2","huawei","l",719.1,6.3
"male",71.8,7.42,22,211.980517896799,112.209222950431,52.2637333205651,321.056719608222,19.6383336211133,70.5907316709191,787.739259068049,414.483979048673,2,"A2","S1","samsung","s",749,5.8
"female",59.2,6.03,19,160.796307510326,473.502047826305,149.538574324286,259.904174616029,401.569452728046,69.3882350486298,1514.69879205362,569.032021555118,2,"S2","A1","apple","s",799,5.8
"female",67.3,8.4,19,60.3925969560514,308.75085881326,246.481642645542,271.346230262301,113.022154461504,264.670485485107,1264.66396862377,975.801443094853,3,"","H2","huawei","l",699,5.7
"male",71.2,7.5,21,362.603286686516,121.538628805642,104.352727391081,464.553386613879,72.8645378103263,50.3218138154201,1176.23438112286,153.117236232385,1,"","S1","samsung","s",799,6.1
"male",67,7.24,19,163.895464399608,431.898330110937,159.807324911835,298.818285723018,394.830560117171,121.259391358514,1570.50935662108,813.188357168343,3,"H1","A2","apple","l",899,5.8
"male",73.1,8.01,20,195.262039805626,230.623122875673,96.2189763835952,372.616264178547,164.684040018982,42.6370212164381,1102.04146447886,976.965725986287,3,"S2","S1","samsung","s",699,5.6
"male",68.7,7.62,20,389.655141176139,66.4007782458213,72.3061311952706,620.247933020287,17.8309184604918,0,1166.44090209801,668.797881697305,2,"","A1","apple","s",799,5.8
"female",63,6.27,20,270.915023456336,286.430495146217,133.049425217806,376.508443600056,328.697294087717,204.030197580244,1599.63087908837,598.284817278851,2,"A1","A2","apple","l",899,6.1
"female",62.4,6.8,22,135.329575132308,419.002681794904,120.234586825971,412.128687635816,423.058679212247,126.206777391286,1635.96098799253,835.199484848883,3,"H1","S1","samsung","s",699,5.6
"female",64.5,6.51,19,75.5073649581172,362.294387745861,251.051096502451,279.608609529071,134.363503514036,306.526654512949,1409.35161676249,537.057277322747,2,"","S1","samsung","s",749,5.8
"male",67.2,7.58,19,439.744758619255,157.785587861621,34.210377934747,535.043307605093,92.8242175084147,14.0994320907353,1273.70768161987,596.958794871345,2,"","S1","samsung","s",749,5.8
"male",62.6,5.89,19,26.3764792577725,396.316931551369,253.736761955632,316.163163807948,76.9968593216507,284.317253299224,1353.9074491936,922.767082571052,3,"","A1","apple","s",749,5.5
"male",65.8,6.02,20,180.842795382078,420.394335657766,91.162616188552,205.24870521065,298.353718569089,90.7031682995747,1286.70533930771,1029.49700620631,3,"","A1","apple","s",749,5.5
"male",69.7,7.92,22,430.704432816681,173.711465132504,95.4713429213219,528.662122453725,130.454461055122,181.832995956034,1540.83682033539,553.208138094749,2,"","S1","samsung","s",749,5.8
"male",74.5,8.14,21,169.049129357508,317.536855041709,94.4178772436562,227.767262818691,343.816689632922,17.2938242608549,1169.88163835534,691.414766502567,2,"H2","A1","apple","s",799,5.8
"female",66.8,7.28,20,305.181401449942,174.767948137637,102.820285507636,384.22892429793,150.147964792631,24.5645633368352,1141.71108752261,464.659937531687,2,"S1","S1","samsung","s",674.1,5.8
"female",67.6,7.57,22,418.229103303146,113.849012624031,89.684427906134,516.209291971192,187.32675458176,87.661626487869,1412.96021687413,536.40977645712,2,"","A2","apple","l",899,6.1
"male",70.8,7.79,22,456.406789970668,134.307416030319,75.4479357584357,492.4443579771,69.9126282135802,12.0282133611167,1240.54734131122,847.259799313731,3,"H2","S1","samsung","s",699,5.6
"female",67.3,7.4,21,210.744352581763,299.706925500263,92.5681586353434,307.942143758406,272.174607870432,212.980714318208,1396.11690266442,922.126245349646,3,"S2","A1","apple","s",749,5.5
"female",69.6,8.47,21,179.795271561151,450.15402407579,121.910735936537,272.216198051466,428.481097270518,200.123049309234,1652.68037620469,1004.38431243785,3,"","A2","apple","l",899,5.8
"male",65.7,6.36,22,320.593781172755,227.358674245771,32.6463898250129,435.420900899767,71.3228063366422,50.6087225369425,1137.95127501689,432.644426651765,2,"H1","A1","apple","s",799,5.8
"male",63.7,5.85,18,270.34391743624,149.80618732586,10.0401829376998,368.102485457686,81.0715692930958,129.428285917868,1008.79262836845,353.768372840248,1,"H2","A1","apple","s",849,6
"female",63.8,6.72,19,181.433044510597,346.369473953347,112.186746545841,322.492044193869,344.638366328543,209.071221225288,1516.19089675749,188.897457238752,1,"","S1","samsung","s",799,6.1
"male",65.9,6.35,21,552.453032386175,264.724073743292,51.5715480678795,575.809231296178,138.277950964518,0,1582.83583645804,935.882619650569,3,"A2","A2","apple","l",809.1,5.8
"male",63.4,4.69,18,199.172030778652,360.886386257565,53.344337314826,385.875377094207,410.252702008616,112.924466128453,1522.45529958232,387.237440753728,2,"","S1","samsung","s",749,5.8
"male",70.4,8.09,20,229.318316738794,361.983538754283,115.496603342956,261.333430664453,237.692636938607,135.69406168677,1341.51858812586,166.624031954911,1,"A1","A1","apple","s",764.1,6
"male",64.7,5.53,19,41.333364149607,396.346106324173,157.523044510209,241.724183562665,259.272942075039,305.004934083123,1401.20457470482,133.160317422822,1,"","H1","huawei","s",749,5.9
"male",79.8,10.45,20,171.243785151142,271.086325885663,159.996836220524,214.82441550464,142.81369602127,194.025318222534,1153.99037700577,451.558079504408,2,"","A1","apple","s",799,5.8
"male",69.4,7.58,18,23.6910137264242,318.206231256312,285.60149426635,268.179671168033,85.9917470927559,390.320767963754,1371.99092547363,1084.95441305917,3,"A2","A2","apple","l",809.1,5.8
"male",71.7,7.8,20,118.731620876563,418.804425096644,103.232948840865,285.743067882476,320.721300146638,171.57199812646,1418.80536096965,742.552139251493,3,"S1","A1","apple","s",749,5.5
"female",66.9,7.52,22,288.754390369422,256.194769192371,166.598702466567,298.682997459485,259.903033159316,112.039151092411,1382.17304373957,187.14323334815,1,"","H2","huawei","l",799,6.3
"male",65.9,6.23,21,315.595245616045,236.316677474923,93.6016084211647,439.106220567415,199.531625827684,119.149509207935,1403.30088711517,354.304227290209,1,"H2","S1","samsung","s",799,6.1
"female",63.8,7.22,18,100.621023099989,297.198373934098,248.683752890514,212.084095945253,115.048074705642,290.838677163282,1264.47399773878,972.43509285897,3,"","A2","apple","l",899,5.8
"female",59.8,6.11,19,288.717558988429,380.18002974263,129.812089877033,296.486718175235,363.439146499273,94.1050101137745,1552.74055339637,1031.90391597617,3,"","A1","apple","s",749,5.5
"male",70.6,6.24,19,0,515.218411885496,265.657645319477,209.877630287798,107.533246679365,286.545329453156,1384.83226362529,730.212239049841,3,"","A1","apple","s",749,5.5
"female",67.1,7.79,20,45.5196304050532,104.527514039673,20.9330523630484,402.473090805525,73.7602141431671,84.8479150869344,732.061416843402,79.3712826981209,1,"A1","A1","apple","s",764.1,6
"male",68.7,7.9,20,191.499135500079,293.237114369655,39.342645040997,332.689677543807,294.477838207708,114.251553002755,1265.497963665,597.246379732154,2,"H1","H2","huawei","l",749,6
"female",54.6,5.19,18,324.559062359052,159.576792498942,13.1641018369356,449.527855048036,69.552442558342,43.4351736590252,1059.81542796033,1020.83402826684,3,"H1","S1","samsung","s",699,5.6
"female",67.4,7.3,20,420.667052300999,195.137256878362,66.1090353385243,422.116957604846,44.8807314776826,0,1148.91103360041,927.419646301772,3,"A1","A2","apple","l",899,5.8
"female",61.8,5.21,19,87.6955030403005,388.782722000313,153.595725756174,379.373555529131,428.434443066897,104.112890203512,1541.99483959633,622.519131122157,2,"S2","S1","samsung","s",749,5.8
"male",74.4,9.37,18,529.242668269775,144.71115527673,36.3327505588832,544.225573489255,103.937586516324,106.569009068029,1465.018743179,778.246013580821,3,"","S2","samsung","l",799,5.9
"male",70.3,8.02,18,147.091228468105,269.325403451878,224.907064329673,267.966583529131,140.712282561328,225.349973604547,1275.35253594466,683.994859922212,2,"","A1","apple","s",799,5.8
"female",62.1,6.94,19,121.030473635314,371.722632367196,85.6899223322263,341.611142377023,277.394251581835,211.306596096093,1408.75501838969,482.514146349393,2,"H1","A1","apple","s",799,5.8
"female",60.8,5.85,20,479.179340425933,259.356997261852,93.8350930302218,493.625764305717,113.876362590143,26.8115220125288,1466.68507962639,900.966334857512,3,"S2","H2","huawei","l",699,5.7
"male",69.8,7.93,19,333.266982329469,179.794310409689,51.8090741629752,434.187925096395,81.3133644880431,167.121903234604,1247.49355972118,57.71162894601,1,"A1","S1","samsung","s",799,6.1
"female",59.4,6.4,21,82.8145961775339,289.083181915746,185.907265482175,206.16988445076,135.922249039376,256.7019491874,1156.59912625299,305.939427998848,1,"","S1","samsung","s",799,6.1
"male",71.4,8.89,21,646.515564363813,91.4142441349226,62.787123443404,617.47936034098,99.1536384622808,0,1517.3499307454,652.931939666159,2,"","H2","huawei","l",749,6
"male",71.1,7.01,21,315.53732312181,222.464420677122,40.2769348426493,396.417443739507,72.4470870064682,164.721948764033,1211.86515815159,29.9164091763087,1,"S2","S2","samsung","l",809.1,6.8
"male",69.9,7.99,21,430.450057799901,148.902521270322,22.9105100095378,640.183512820761,233.646766100868,85.2564448795736,1561.34981288096,634.075772302691,2,"","S1","samsung","s",749,5.8
"female",68,7.61,19,274.255432907191,365.161322219485,136.130523800784,332.478393501679,326.190205680116,146.094622180206,1580.31050028946,408.666139031295,2,"A2","H1","huawei","s",699,5.7
"female",60.2,5.93,21,133.703528570397,364.249053420126,129.093734245058,262.298286722464,312.12752000598,215.008373549732,1416.48049651376,671.378882197198,2,"","A1","apple","s",799,5.8
"female",60.4,5.55,22,328.516121291448,195.632119588482,60.7299187619363,440.926661927172,118.502903667379,44.6868313368231,1188.99455657324,873.967945925426,3,"H2","A1","apple","s",749,5.5
"male",65.9,6.6,18,101.857078723762,318.529296661194,152.308428845309,185.991059774599,258.92758580307,137.69799967339,1155.31144948132,904.662336675916,3,"A2","A2","apple","l",809.1,5.8
"female",60.8,6.2,20,197.986503677773,457.16309335948,101.880705963665,343.284393228293,449.038743924154,118.540585443176,1667.89402559654,377.956869512796,2,"","H1","huawei","s",699,5.7
"female",63.2,6.28,20,382.914395404117,200.95529015783,95.2329697983782,480.278927369379,100.382906073409,0,1259.76448880311,493.55725492537,2,"H2","S1","samsung","s",749,5.8
"female",71.4,9.21,23,263.647319336704,297.137888619208,136.697263035362,255.796815166932,321.869756442614,151.880794058262,1427.02983665908,1004.59895101376,3,"","S1","samsung","s",699,5.6
"male",71.6,8.83,19,453.037722835637,218.458488895834,20.2415820628346,607.185640530325,179.532441625596,0,1478.45587595023,185.126374354586,1,"S1","A2","apple","l",999,6.5
"female",67.8,7.66,22,0,495.78890292151,267.347402546006,289.624566420073,123.608506575994,255.971268389792,1432.34064685337,352.563107556198,1,"","A2","apple","l",999,6.5
"female",63.5,6.49,20,0,443.233143622507,329.73575736392,247.938228489331,79.7630760329103,344.431627012542,1445.10183252121,465.980840133037,2,"S1","A2","apple","l",899,6.1
"female",58.6,6.07,18,742.599803699205,213.900647906399,46.0303054589554,530.326877056283,247.239460754815,56.450257813918,1836.54735268958,975.5020676516,3,"H2","A1","apple","s",749,5.5
"male",71.6,8.26,21,625.707376104025,203.957033013859,21.5081686912086,542.593773967931,172.50975367071,99.7871734656587,1666.06327891339,816.310987055767,3,"","A1","apple","s",749,5.5
"male",68.5,7.31,21,186.315972138036,348.193194712837,75.0639149191706,404.904962107237,387.039913346509,177.694384363974,1579.21234158776,834.003054669127,3,"","A2","apple","l",899,5.8
"female",65.1,6.7,21,159.828072591976,261.487043163298,75.6071499594047,425.988288773545,163.551376491925,46.129895437902,1132.59182641805,1061.28095844248,3,"","A1","apple","s",749,5.5
"female",67.7,7.66,18,237.714627779816,336.569689290664,88.0375874707863,310.968585782647,354.6796664272,161.492354357829,1489.46251110894,1074.16590836784,3,"","A2","apple","l",899,5.8
"male",71.5,9.23,18,550.407335043664,150.270355732886,43.0556579348643,437.817460226977,115.008750252409,0,1296.5595591908,743.490514899138,3,"","H2","huawei","l",699,5.7
"female",56,5.16,19,33.8895501833003,340.328674101327,315.822688682366,261.757476673939,76.0992957239603,323.188020846431,1351.08570621132,1062.96378778247,3,"","S1","samsung","s",699,5.6
"male",61.9,4.72,21,146.779170741585,351.547094266963,77.3916315985358,205.516103459032,296.911759306648,93.7997291617871,1171.94548853455,838.892566340044,3,"S1","S1","samsung","s",629.1,5.6
"female",70.6,7.98,18,0,417.078237357029,291.945273437131,262.951930046217,129.121166324107,342.414847798721,1443.51145496321,226.398658291902,1,"S1","A2","apple","l",999,6.5
"female",59.7,4.85,21,326.2617399253,218.426664104606,54.9692481517635,445.286039528731,158.993916661514,102.310243678394,1306.24785205031,843.231939047109,3,"","S1","samsung","s",699,5.6
"male",65.8,6.28,20,184.8554816324,292.022106887891,195.449528472614,241.833534898388,186.525670128193,231.612444643481,1332.29876666297,949.922612872906,3,"","H1","huawei","s",599,5.2
"male",65.4,6.21,22,31.8201271622304,423.689571121497,190.282301292136,250.063106765506,132.751619401066,236.710033398708,1265.31675914114,297.475775829982,1,"H1","H2","huawei","l",799,6.3
"female",61.7,6.55,20,127.441700051772,201.859936128623,198.819771198633,208.232275432349,149.905038881422,268.584325272186,1154.84304696499,882.252523831557,3,"","S1","samsung","s",699,5.6
"female",61.5,6.7,18,3.63119577934329,331.671769730976,280.419716696758,210.877936595782,81.1465710309256,319.869890191703,1227.61708002549,752.035685844254,3,"H1","H2","huawei","l",699,5.7
"female",61.4,6.3,20,212.138926156025,144.560775962079,20.3517200949072,354.122534021382,137.844621401909,123.900635895124,992.919213531426,487.164868478198,2,"S2","S1","samsung","s",749,5.8
"male",65.9,6.53,21,257.761681382194,260.570762799451,43.4181076719018,274.175401367069,242.560041175093,241.995670066306,1320.48166446201,17.4388088588603,1,"A1","A1","apple","s",764.1,6
"male",74.1,8.21,20,141.346170550554,520.308900642408,177.619528449043,357.750994878546,400.41974768321,84.344885213785,1681.79022741755,551.240822268184,2,"A1","H2","huawei","l",749,6
"male",72.4,8.36,22,136.182148140895,279.9956639844,206.199673566988,282.254743843749,129.621833811555,239.079900461274,1273.33396380886,1086.97317020176,3,"","H1","huawei","s",599,5.2
"female",66.6,7.01,20,474.007063159371,245.533960711369,45.7495999273341,563.691257789605,189.786881516784,45.0513338889354,1563.8200969934,161.447753318585,1,"A2","S1","samsung","s",799,6.1
"female",61.8,5.97,19,263.566436776499,358.414059411291,87.1929586347691,335.860434616702,317.578777447005,134.15324370259,1496.76591058886,443.410043007694,2,"","A2","apple","l",899,6.1
"female",62.2,6.66,20,57.8320337845021,389.871790442507,58.3898730474442,337.871222432433,262.271535909705,102.686464425371,1208.92292004196,693.323750670999,2,"","H2","huawei","l",749,6
"male",67.6,7.36,18,488.030934885952,232.692494338764,66.6722813942132,603.724043975568,183.097855899409,0,1574.21761049391,1054.77089694422,3,"S2","S1","samsung","s",699,5.6
"male",69.1,8.33,21,118.848915781867,297.041840396975,112.413570180749,341.293906224297,327.236228576508,135.039666939718,1331.87412810011,417.81491729198,2,"","S2","samsung","l",849,6.3
"male",67.5,7.42,19,322.311256411322,155.204825643535,44.9121813615337,613.897486072394,98.3418896740388,29.1678250090087,1263.83546417183,669.184215137735,2,"","S1","samsung","s",749,5.8
"male",73.9,8.7,20,38.3434292988201,358.67479957773,176.238886115284,249.248257696463,147.285339012145,204.992305212358,1174.7830169128,128.195374450646,1,"S2","H2","huawei","l",799,6.3
"female",60,6.28,21,0,241.029246400892,401.483778831824,243.112810909112,31.8281918336999,481.429752543315,1398.88378051884,108.091543949675,1,"H1","A1","apple","s",849,6
"male",69.8,8.03,22,567.788266158775,194.882791353921,65.1321419446429,516.724071851964,124.744298560164,5.35171910208441,1474.62328897155,322.356876567937,1,"H2","A2","apple","l",999,6.5
"female",66.8,7.29,21,262.303001127911,379.262346650223,112.579594115623,314.702637937642,356.889353543115,132.109599511701,1557.84653288622,433.814617697615,2,"H1","H2","huawei","l",749,6
"female",64,7.08,21,321.086169627958,141.987246570778,55.6123840032064,376.697144892891,175.088190046914,212.756262981853,1283.2273981236,223.888323598076,1,"S2","H1","huawei","s",749,5.9
"female",73.7,9.54,19,242.853552000506,288.869167902955,155.964577229529,361.950359240725,287.21862551064,92.52750949861,1429.38379138297,631.234278358053,2,"","A2","apple","l",899,6.1
"female",63.3,5.74,19,262.026856102436,169.403873676328,155.369021070497,355.209019579497,204.823063420129,139.794511624532,1286.62634547342,951.714139518328,3,"H1","A1","apple","s",749,5.5
"male",64.3,5.68,20,435.382638109753,150.390212321613,85.1647727157769,535.449721477906,125.636138014454,37.3235263877041,1369.34700902721,629.718647877686,2,"","H1","huawei","s",699,5.7
"male",66.5,6.53,20,253.574645869289,291.657164514621,117.778300790319,245.539179036405,332.230938478351,106.224635808976,1347.00486449796,23.5279331402853,1,"A1","A1","apple","s",764.1,6
"female",67.9,7.09,20,165.070985773027,128.91733561422,41.6265679924104,371.572655700251,25.8520004089475,111.480101527779,844.519647016634,728.113541865256,2,"","S1","samsung","s",749,5.8
"female",69.2,7.44,21,312.673055435781,174.021565611733,87.7729211240076,295.176054022288,83.1742753425332,49.7550487936056,1002.57292032995,83.7643305868842,1,"","H1","huawei","s",749,5.9
"female",62.4,6.83,21,301.144656120321,233.93685323086,45.5911678165791,547.783988844406,35.1468508133444,161.771835324135,1325.37535214965,232.081500992645,1,"","S1","samsung","s",799,6.1
"female",58.1,3.85,18,88.444347935809,467.744589227395,121.75201771734,278.381817202915,420.735509622749,130.115315641613,1507.17359734782,465.860964838881,2,"","A1","apple","s",799,5.8
"male",73.9,9.03,21,364.775422722533,253.187971918068,68.5524650781462,529.2716581368,88.4837896867593,55.0315720208933,1359.3028795632,509.34472280927,2,"S2","H2","huawei","l",749,6
"female",64.2,7.25,20,304.51852551861,159.387542305467,134.504597999654,294.106089210867,225.091113021489,158.289261043134,1275.89712909922,883.221416071057,3,"","S1","samsung","s",699,5.6
"male",69,7.51,19,438.852574468386,165.236036421921,0,446.493691104017,126.940751307986,9.60358878224555,1187.12664208455,863.929193543736,3,"S1","S1","samsung","s",629.1,5.6
"female",60.1,5.61,20,191.519485177128,91.8331987063399,76.036134321529,408.512039478595,8.32994721178828,0,776.23080489538,84.0741371894255,1,"S2","A1","apple","s",849,6
"male",69.1,7.77,20,227.993750136261,395.576154480638,137.487257188651,237.915110174778,315.57278302659,87.8842769930278,1402.42933199995,387.112734502181,2,"","A2","apple","l",899,6.1
"female",65.7,7.61,19,146.355894822429,387.81044992402,130.997365434013,335.163070824407,232.058661309407,30.2054985437354,1262.59094085801,647.549779105466,2,"H1","S1","samsung","s",749,5.8
"male",73,9.12,21,513.964465863117,198.507653717696,7.55445946736214,670.159614929764,178.6810101634,52.6199234645271,1621.48712760587,58.2605368639342,1,"H1","S2","samsung","l",899,6.8
"female",64.9,6.31,22,441.331526115977,204.509262770456,57.3576673566875,620.40293969463,104.966509937434,111.529403705586,1540.09730958077,61.5556866433471,1,"","S1","samsung","s",799,6.1
"male",70.2,7.17,19,460.200148037613,127.025929209683,19.4755495774963,520.507879893927,118.864997533868,6.48128275744902,1252.55578701004,105.41718187416,1,"","S1","samsung","s",799,6.1
"male",73.7,8.76,21,161.041475470217,518.89539628655,140.439613873022,236.658981449189,420.424913838481,150.722168872428,1628.18254978989,859.267898633145,3,"S1","A2","apple","l",899,5.8
"female",61.4,6.42,19,253.131658869186,392.115638006723,71.5124540554342,268.543460017958,424.161031203332,30.6764603702984,1440.14070252293,512.329298524652,2,"S1","A1","apple","s",799,5.8
"female",61.3,6.11,18,151.179427461861,328.433705144868,141.744385144291,250.173542711517,250.652987164778,102.147237205293,1224.33128483261,443.763195264619,2,"A1","A1","apple","s",719.1,5.8
"male",67.4,6.78,20,425.051147564132,206.112393959213,75.5797127587939,446.207868560062,154.690383163194,0,1307.6415060054,65.0379732339643,1,"","H1","huawei","s",749,5.9
"female",64.5,6.65,21,51.0339141248011,280.132254524735,252.440164332613,286.773831260503,96.1767819885189,313.824124699744,1280.38107093092,311.090019727126,1,"H1","H1","huawei","s",674.1,5.9
"female",64.8,6.59,19,432.092483438375,131.010469026216,77.0026697798703,446.135644898454,83.7132904837136,30.1831946638736,1200.1377522905,461.565124748275,2,"H1","S1","samsung","s",749,5.8
"female",64.5,7.38,20,201.966147611,120.863601238139,146.671718706481,212.935959762963,107.281917768162,98.0840552698741,887.80340035662,1074.142242637,3,"S2","S1","samsung","s",699,5.6
"female",69.9,9.43,19,65.6226182309154,226.129548752009,306.393014404498,256.951207839201,55.683084974154,359.080145383298,1269.85961958408,1058.51865720097,3,"H1","S2","samsung","l",799,5.9
"male",69.2,7.29,20,10.5829396453704,386.952846050558,190.97294802567,220.560248210762,92.6899799607439,252.465335966888,1154.22429785999,803.370635478757,3,"A2","A1","apple","s",749,5.5
"female",65.7,7.61,20,67.2020319999932,323.489659400819,297.720705867965,307.032607862719,126.197457370899,306.837794483563,1428.48025698596,675.288717431948,2,"S1","H2","huawei","l",749,6
"male",70.3,8.3,19,434.823404473947,197.173532461279,16.5520322580257,437.912592094567,222.462077844652,36.0477149849777,1344.97135411745,957.767036204226,3,"S2","A2","apple","l",899,5.8
"female",63.9,6.72,20,226.186362835002,189.567626438553,72.3778572317811,434.032992601504,107.298331209075,112.569216057868,1142.03238637378,835.14943352202,3,"","A2","apple","l",899,5.8
"male",71.5,8.52,21,35.6947692126374,395.914591499664,204.383820310183,273.12241115674,144.473126381637,248.502946625647,1302.09166518651,490.063793147914,2,"H2","S2","samsung","l",849,6.3
"male",69.2,7.18,18,389.328731563127,219.780613902958,60.2401706079768,594.568462499081,154.595094589549,0,1418.51307316269,532.425211665686,2,"A2","H1","huawei","s",699,5.7
"female",70.8,8.85,20,418.613000041939,207.607022249183,72.7497523110928,473.938998641269,105.478022020467,73.5798676413192,1351.96666290527,354.737563607749,1,"A1","A2","apple","l",999,6.5
"male",66.9,6.6,20,146.772939439899,105.859933223144,99.6435222850444,479.892101044803,9.58681474324696,0,841.755310736137,524.81739902962,2,"S1","S1","samsung","s",674.1,5.8
"female",66.3,6.53,19,205.077218115202,530.662965392231,86.0319592361924,338.873767104816,520.373942051408,233.495002424757,1914.51485432461,999.31630700361,3,"A1","A1","apple","s",674.1,5.5
"male",72.8,7.91,22,348.845207188388,197.373255727464,67.2144738518265,543.833158145357,136.55744086056,69.5460544472685,1363.36959022086,682.289160331711,2,"S1","H1","huawei","s",699,5.7
"female",61.7,5.91,22,142.509618579016,400.201819738361,138.04064865341,300.072040145452,338.757722672407,80.2857318541322,1399.86758164278,584.477894444019,2,"H2","S2","samsung","l",849,6.3
"female",62,6.94,21,311.379147060336,283.566219854188,80.4197691403165,383.349504215522,271.400323496605,52.4863399354919,1382.60130370246,153.287988390308,1,"","A2","apple","l",999,6.5
"female",66.7,8.2,24,231.761858596408,281.724809284335,89.9656315015776,269.697025556786,257.215085119322,127.442663941309,1257.80707399974,62.4112622896209,1,"","A1","apple","s",849,6
"male",68.9,7.45,20,448.259832605865,161.655005556683,46.0703855570679,589.951929070368,76.1432944740857,31.1329648465192,1353.21341211059,126.501898206305,1,"S1","H2","huawei","l",799,6.3
"female",61,6.25,21,417.04722085295,115.017321953402,22.7059356196355,509.176751522752,50.0423541911374,91.5895922174163,1205.57917635729,295.898149081971,1,"","A1","apple","s",849,6
"male",73.6,8.27,19,181.897569852449,361.306545028727,116.566740533346,224.344672946605,157.394728119658,138.960525691801,1180.47078217259,498.399780785199,2,"H1","A2","apple","l",899,6.1
"male",64.6,5.04,20,417.577137133632,129.36680649945,70.6109201716152,546.737757186673,113.593346299747,12.080041528831,1289.96600881995,96.8371761245653,1,"H1","S1","samsung","s",799,6.1
"male",68,7.02,18,214.646170786987,122.544959598281,33.1227398789971,578.520062455119,128.954871308296,71.5878647091201,1149.3766687368,897.738479453605,3,"H2","S1","samsung","s",699,5.6
"male",70,7.66,22,0,379.963112652626,334.547340002622,250.467740492361,95.3203528024014,395.210884499166,1455.50943044918,1029.72305889335,3,"H1","S2","samsung","l",799,5.9
"male",62.2,5.28,20,166.24515668343,373.99281649751,118.685706340108,223.558448470048,331.15133142684,81.5580487277544,1295.19150814569,552.497698764317,2,"","A1","apple","s",799,5.8
"female",66.8,7.01,19,182.589280886517,496.62544468765,96.9755372785708,340.294089072328,408.589373155933,57.1737098421409,1582.24743492314,365.214251726866,2,"H1","S2","samsung","l",849,6.3
"male",71.4,7.42,20,146.879151770785,523.430284488682,74.6694721115973,272.808717756259,330.156455512498,128.909321028213,1476.85340266804,956.429776459001,3,"H1","A2","apple","l",899,5.8
"male",70.9,7.77,20,459.797071743715,223.112507141323,21.3044200281928,507.577426319108,196.440401796833,63.9113988402892,1472.14322586946,456.544011134654,2,"H2","A1","apple","s",799,5.8
"female",60.8,6.53,19,29.0731221941622,370.380592456083,235.812415051315,217.685770848939,70.5696651687696,269.901015131257,1193.42258085053,40.4205032866448,1,"","S1","samsung","s",799,6.1
"female",68.4,8.77,21,441.284138229716,146.917976017682,46.5142457699128,560.289459752977,113.940051324543,22.7314369163689,1331.6773080112,793.449250705075,3,"","S2","samsung","l",799,5.9
"male",71.1,7.62,20,129.661063877321,274.288939761012,172.363431274576,257.895075499956,140.523808727668,244.137313669248,1218.86963280978,89.7851439183578,1,"A2","S1","samsung","s",799,6.1
"female",66.4,7.72,18,279.993344121918,165.451224017689,21.6725235596488,399.796034115905,86.8513490002563,43.7721770325781,997.536651847996,889.463964386377,3,"A2","A1","apple","s",749,5.5
"female",70.2,8.99,20,315.882470770895,210.434495061809,12.5533282916436,417.199867382147,144.184751801705,120.309399199844,1220.56431250804,801.910382197239,3,"H2","A2","apple","l",899,5.8
"male",68.6,6.75,20,179.282333040465,216.366618379455,78.0047881981534,539.355636388331,183.941318904421,13.1762720172258,1210.12696692805,509.436015066225,2,"","S1","samsung","s",749,5.8
"female",70.7,8.53,19,0,294.194434786404,314.466261162432,249.160833605289,4.73305417715972,445.249943709412,1307.8045274407,110.905109479092,1,"H1","S1","samsung","s",799,6.1
"female",62.9,6.58,20,439.866571691591,174.765092490696,3.80766074322216,531.850047505932,56.6670824071775,10.224039821649,1217.18049466027,435.64517458668,2,"","H1","huawei","s",699,5.7
"male",72.3,8.65,19,314.961001141078,257.93296522182,128.75537047944,277.262798237001,246.975920161861,123.52908820755,1349.41714344875,865.775178624783,3,"H2","H2","huawei","l",629.1,5.7
"male",70.8,8.6,22,143.943350148653,310.267434660072,140.386550766212,289.057306321571,312.5057449922,73.9685502897576,1270.12893717847,785.274889234919,3,"","A2","apple","l",899,5.8
